label,split,ATS0Z,ATSC2are,RNCG,PEOE_VSA5,PEOE_VSA6
1,Train,2078.0,3.756345743944643,0.13867939565025353,16.776299300200574,45.53285385498749
0,Train,998.0,0.7438220165289292,0.15961034965183502,0.0,39.53076089108529
1,Train,1453.0,-1.4795905469678898,0.18407309938567662,0.0,12.13273413692322
0,Train,2104.0,1.3864909169550184,0.13550480258864642,11.336785877934737,23.20187978046503
1,Train,857.0,-0.14913905325444327,0.21082827602938362,0.0,54.30543811694256
1,Train,2515.0,-0.15717685950412633,0.19149402242791758,0.0,0.0
1,Train,2504.0,4.004006523395825,0.13334191296221323,11.677617491899536,68.73473363545251
1,Train,1124.0,1.2525994232987288,0.20696241114622965,0.0,18.764605837401913
0,Train,2777.0,3.3318511645379396,0.08231142725752238,5.098681808301038,56.6420079215731
1,Train,1101.0,7.498952028123306,0.1559852797957738,0.0,30.33183534230805
1,Train,1859.0,1.0301835423875443,0.09372692829714256,0.0,6.06636706846161
1,Train,1555.0,1.3574999999999995,0.12447768160506939,11.761884949391115,5.15571272675054
0,Train,3576.0,-3.6783186020709886,0.05146816545266133,5.098681808301038,5.213385095654868
0,Train,2684.0,6.02780342934885,0.09208159362377913,0.0,91.19425591909382
0,Train,1339.0,1.4586101977107304,0.1439399393789102,0.0,26.83757866753348
1,Train,861.0,0.017370632774473187,0.22379343540912694,0.0,48.02802097092827
1,Train,1147.0,-0.14818143961927277,0.20805580263872367,0.0,60.151182514669934
0,Train,1231.0,0.22106205747605168,0.17557397931322216,0.0,35.93389898749413
1,Train,1101.0,7.498952028123307,0.15519347322133464,0.0,36.39820241076966
1,Train,1179.0,0.23697806122449136,0.19662917134691707,0.0,18.19910120538483
1,Train,1796.0,1.4127560000000075,0.1485917579353044,6.578935683598497,33.770968905596376
0,Train,2747.0,3.55926831699712,0.07824733228620255,5.098681808301038,87.50563751057187
0,Train,1031.0,-0.06764870982345372,0.24129730119400952,0.0,54.09438803938988
1,Train,5962.0,10.620848804084918,0.03179233450237947,0.0,94.83697361616859
1,Train,1732.0,2.672329072105721,0.13437020224254742,0.0,0.0
0,Train,2842.0,7.533759750000013,0.06994549041885713,5.098681808301038,71.02127656764505
1,Train,2281.0,1.5154689811390547,0.11813435086597278,18.34082063298961,58.036437179442814
0,Train,1423.0,6.452801691657052,0.18720202109896752,0.0,30.33183534230805
0,Train,2770.0,6.305371771240221,0.0708473579237499,5.098681808301038,38.11733083164996
0,Train,3758.0,-3.2747830027475517,0.05075578578585045,5.098681808301038,17.346119232578086
0,Train,1727.0,1.5577563801308796,0.13191414488805636,5.098681808301038,73.6581631111906
1,Train,1188.0,1.0865024408284025,0.15179223805958122,0.0,18.19910120538483
0,Train,1833.0,0.3808257002154553,0.15490776007593626,0.0,47.46734805431147
1,Train,2036.0,-1.4156062820226918,0.15337550995397703,13.157871367196995,115.18210822508436
0,Train,1690.0,-2.5492378328741903,0.1167192382946318,0.0,12.13273413692322
0,Train,1654.0,-0.6653351800554014,0.20899165061529193,0.0,34.42395957567719
0,Train,1214.0,1.1644736528925654,0.17113564472869025,0.0,31.917420659210407
1,Train,2211.0,3.61548980178112,0.10842439233312841,0.0,48.46616039783436
0,Train,6883.0,12.527196376725602,0.020100920489265716,0.0,130.042260063828
1,Train,6136.0,2.1763533118138136,0.03631754380156806,0.0,83.25707296093056
1,Train,2056.0,10.272574218749996,0.13579018747799093,11.677617491899536,57.6655879919107
1,Train,1987.0,0.6551704391127188,0.16282391417725003,0.0,34.53866565839977
0,Train,1688.0,-0.34277167346938714,0.21308088706486786,0.0,40.86918673915916
1,Train,5674.0,8.346778015848734,0.02736334749757587,0.0,74.51114508399735
1,Train,2393.0,2.486482612244903,0.10811539833455007,18.34082063298961,58.036437179442814
0,Train,989.0,-1.2633316049382732,0.30566785712368166,0.0,30.33183534230805
1,Train,3287.0,-0.026842534722221593,0.16355303316131517,0.0,23.762552697081826
0,Train,2278.0,1.3420442495274159,0.10939379308640249,0.0,53.67515733506696
1,Train,1186.0,1.824987999999999,0.16365894038102952,0.0,18.764605837401913
0,Train,1747.0,0.2509435555555629,0.12902099460042316,5.098681808301038,0.0
1,Train,2083.0,-0.14844646044021073,0.21351793066526578,0.0,64.48018652238677
1,Train,2036.0,2.98124725623584,0.07621372946421538,0.0,93.27069437601078
1,Train,2440.0,1.5755703673469386,0.2450801621085797,5.098681808301038,32.629565596482905
1,Train,2124.0,4.323745196313599,0.11737086072793887,6.578935683598497,63.22903948360769
0,Train,1113.0,0.9988657844990543,0.19039252969264775,0.0,35.93389898749413
0,Train,1640.0,-2.2139053254437826,0.11756839287772049,0.0,6.06636706846161
0,Train,1364.0,1.6082891643709918,0.17855012726944053,0.0,50.09721578785069
1,Train,1771.0,1.5968020408163335,0.13012984801021407,5.098681808301038,74.72152677458381
0,Train,1097.0,-0.07598571428570966,0.27881495096211284,0.0,37.61002709646307
0,Train,2310.0,6.320040330075317,0.13358543996962502,0.0,0.0
1,Train,1537.0,9.555434319526624,0.15853318083438667,0.0,48.77554223334615
1,Train,2378.0,1.935487889273376,0.09998560215181992,5.098681808301038,79.72453017965223
1,Train,3451.0,-0.7974220486111072,0.19250252493567468,0.0,31.859887795898697
1,Train,2008.0,4.011165432098767,0.129591238716913,11.677617491899536,51.599220923449096
0,Train,992.0,0.5605795918367369,0.1579862270695662,0.0,44.179309741689295
1,Train,1125.0,2.193099592575823,0.18079992908309056,0.0,24.26546827384644
0,Train,1440.0,2.1615546256333302,0.14237399592485375,0.0,26.83757866753348
1,Train,1722.0,3.0719594916171027,0.13459384048280845,6.578935683598497,82.30190545328925
1,Train,2651.0,2.526998999692216,0.09944750737437084,23.43950244129065,51.11708813817445
0,Train,1162.0,-0.7695839999999737,0.22421861044231117,0.0,30.33183534230805
0,Train,1284.0,3.695140868530635,0.232566258915848,5.098681808301038,49.91625894214122
1,Train,3623.0,19.704489438323034,0.09123156037925947,0.0,82.37843876471885
0,Train,2679.0,4.300493236375436,0.07957974252839065,5.098681808301038,77.94501376733568
0,Train,1232.0,2.0315378507653112,0.16055847734308065,0.0,13.344558822616634
1,Train,2824.0,5.5498984375000004,0.052796454408348646,0.0,116.58062036619744
1,Train,2555.0,1.5598501275510226,0.10519281557963568,23.43950244129065,51.11708813817445
1,Train,900.0,1.0213497323021994,0.2562969485563327,0.0,33.10993926815928
1,Train,1390.0,0.1532130177515107,0.13316501578787263,0.0,75.9482693785995
1,Train,1223.0,-0.25985698242186267,0.21276315096479603,0.0,72.81571089828387
0,Train,1041.0,-0.07241634349030007,0.24834891126178926,0.0,55.82843437859244
0,Train,1164.0,-0.3438955254942518,0.21888121440661987,0.0,30.33183534230805
1,Train,6156.0,12.110995637517346,0.03221080895412825,0.0,106.96970775309182
1,Train,1230.0,0.4575335999999993,0.19362853779738634,0.0,42.765739823213615
0,Train,2207.0,3.2477003906250057,0.10613062292384207,6.578935683598497,45.53285385498749
1,Train,1344.0,2.627500345679007,0.1866905490559922,10.197363616602075,19.14161064273732
0,Train,3090.0,11.389784359166832,0.06716492115356099,18.269926951325495,25.98459669472674
1,Train,1062.0,1.4747213010204085,0.2863526894767053,0.0,35.435270352154696
0,Train,1035.0,-0.19409792387543426,0.2601863662655754,0.0,30.33183534230805
0,Train,6534.0,0.9946345703125001,0.25946234367720733,0.0,0.0
0,Train,946.0,0.2655964444444426,0.34993247971894725,0.0,13.847474399381248
1,Train,6856.0,-1.2695362663495846,0.2277936275636128,0.0,15.929943897949348
0,Train,1145.0,-0.08411111111111114,0.22538315585732227,0.0,48.53093654769288
0,Train,792.0,0.04744499999999907,0.24347006739905203,0.0,24.26546827384644
1,Train,1077.0,-0.5878813912009381,0.2547529929025708,0.0,24.26546827384644
0,Train,4208.0,7.981048994856377,0.03500056614374031,0.0,125.72925704510529
1,Train,6876.0,14.401220120226009,0.020678119890348293,0.0,190.70593074844425
1,Train,874.0,1.745582179930795,0.2269144246731922,0.0,12.990104268152233
0,Train,1373.0,6.037751518646675,0.22769310043169494,0.0,18.19910120538483
0,Train,859.0,-0.6374999999999996,0.2682033397704936,0.0,5.749511833283905
1,Train,2725.0,0.25799247132634634,0.09224724193093352,0.0,6.06636706846161
1,Train,1426.0,-0.08101811224489859,0.20869847605602246,0.0,30.872350238359356
1,Train,1054.0,1.2100468858131486,0.20591296404542941,11.336785877934737,6.06636706846161
0,Train,2748.0,5.4405595053507785,0.055707178386581256,0.0,105.9900289621403
1,Train,3656.0,-2.4015988054269783,0.05211643851276221,5.098681808301038,23.4124863010397
0,Train,1131.0,1.4960211183819139,0.17421576860403176,16.43819340367446,36.39820241076966
0,Train,2300.0,0.25051946998377417,0.16468650507112134,0.0,0.0
0,Train,1106.0,-0.4210025887573934,0.13951263106815712,0.0,31.917420659210403
0,Train,3287.0,-0.026842534722221593,0.1626072249270847,0.0,24.26546827384644
0,Train,1286.0,2.8044298539751225,0.14114082289586066,5.098681808301038,29.478853369501305
1,Train,2008.0,4.011165432098767,0.1280109202546518,11.677617491899536,57.6655879919107
0,Train,1517.0,3.0122196044921905,0.171390501717858,0.0,61.0181252390805
0,Train,1938.0,0.34917187499999913,0.27100288895726116,0.0,15.929943897949348
1,Train,1178.0,-0.034012037037037125,0.19646582182552114,0.0,54.59730361615449
1,Train,2565.0,-1.1582008618036213,0.1707189511995073,0.0,0.0
0,Train,1447.0,0.9357453561016256,0.20842438619840026,0.0,60.1318764379254
1,Train,1228.0,0.6451937499999991,0.19569503819362363,0.0,42.766690353588515
1,Train,952.0,1.0255810080350605,0.19118936452841756,0.0,12.13273413692322
1,Train,5187.0,12.173317005003414,0.033165006838040655,0.0,82.70423947924537
0,Train,1516.0,1.9035346938775546,0.15354793967654692,10.197363616602075,6.06636706846161
0,Train,848.0,0.21073742911153096,0.30044277646846945,0.0,45.2426734050825
1,Train,1088.0,-0.15153749999999994,0.26626504374750204,0.0,62.30893198209502
0,Train,1288.0,7.299999375650363,0.16415122644354374,0.0,11.600939890232516
0,Train,2798.0,1.0629073333333685,0.07595629501690218,5.098681808301038,63.594623791189804
1,Train,5709.0,2.3718299484589798,0.038579247139468344,0.0,76.83625133800456
1,Train,1933.0,-0.8147978546712562,0.09135588356522219,0.0,42.483875555975814
1,Train,1840.0,1.8571229625223151,0.1471790290527587,6.578935683598497,64.10280424790442
0,Train,979.0,1.1344297520661164,0.23207549943575237,0.0,30.22198647349692
0,Train,2084.0,5.557127410207945,0.15182427137508714,0.0,0.0
1,Train,2579.0,-1.456315688775507,0.16627477096751975,0.0,0.0
0,Train,1129.0,1.576235734072021,0.290280678379861,0.0,30.33183534230805
1,Train,2345.0,1.5614801205345519,0.11151564698821696,23.43950244129065,51.11708813817445
0,Train,5143.0,6.217479442148753,0.043110945452547476,0.0,60.6636706846161
0,Train,1182.0,2.2254734651404866,0.21331613665370547,0.0,33.26805332883176
1,Train,6405.0,8.449678637119133,0.03427928016545028,15.296045424903113,145.60597411834547
0,Train,6440.0,-0.10119843749999968,0.2815420802086374,0.0,0.0
0,Train,1236.0,1.291357195032871,0.17166102201140224,5.098681808301038,0.0
1,Train,1107.0,-0.7515599384851913,0.3194644443178517,0.0,72.79640482153933
1,Train,1084.0,0.8550743801652891,0.23746577792545828,0.0,43.69570024166922
0,Train,1017.0,1.268133333333333,0.29176036257358323,0.0,30.657411226846357
1,Train,1217.0,-0.8228879999999962,0.17906629783585087,0.0,36.39820241076966
1,Train,2260.0,-0.3766780276816544,0.11428564465005712,13.157871367196995,89.49882173338031
0,Train,2115.0,3.4137282828282927,0.06762764094965829,5.098681808301038,53.744321643347746
1,Train,1486.0,1.0481549168975015,0.24471461908193293,0.0,35.33461391738825
0,Train,1163.0,-0.044199999999996284,0.21842742678862478,11.336785877934737,24.26546827384644
1,Train,2657.0,9.20832508641976,0.07320845333093674,11.336785877934737,25.184260277315985
1,Train,5571.0,10.539105851413545,0.03280923337974652,0.0,94.83697361616859
1,Train,1026.0,0.7090282548476455,0.19370374039165633,0.0,0.0
0,Train,2107.0,1.41638418535445,0.07413748532040168,5.098681808301038,74.07015017551899
1,Train,1940.0,2.8760713358572287,0.1521714328979808,16.776299300200574,75.36177362053091
0,Train,1481.0,7.279131000000008,0.18787758421271314,0.0,36.39820241076966
1,Train,1744.0,0.7151727528617038,0.12346765997339836,0.0,24.26546827384644
0,Train,1545.0,11.96012980381618,0.19671671883675837,13.171245143024459,36.39820241076966
0,Train,967.0,0.2428360796740574,0.2337412188960879,0.0,36.39820241076966
1,Train,1423.0,8.865714285714276,0.16497473602847154,0.0,35.93389898749413
0,Train,1190.0,1.6594885361552127,0.18656764922550428,0.0,28.871353803875564
0,Train,1351.0,5.665743107038732,0.2170196569791101,0.0,12.13273413692322
0,Train,1602.0,2.3389759012345666,0.18294178182239818,0.0,23.20187978046503
0,Train,1148.0,2.2836050537109447,0.2164544194329864,0.0,50.61943744135985
1,Train,1490.0,0.9357123456790105,0.24902632100143535,0.0,34.802819670697545
0,Train,3681.0,1.704399183673469,0.2959821004711945,0.0,61.34307365633834
0,Train,2157.0,1.4025592797783915,0.21267623747764763,0.0,28.92004816610158
0,Train,7313.0,15.316684717583044,0.020053140274337022,0.0,118.8316722079923
1,Train,4106.0,6.194750348008154,0.04688054633088024,5.098681808301038,78.0097899171942
0,Train,1080.0,2.521906280991737,0.17050230470996464,0.0,31.898114582465862
0,Train,3858.0,7.105659750017073,0.06857717625877376,0.0,93.8739666735957
1,Train,1320.0,1.7291831604938253,0.17841768713261882,0.0,38.438518557765995
0,Train,889.0,0.9997795918367345,0.23709241379079263,0.0,60.68297676136064
0,Train,8344.0,13.389760622132545,0.025569504919489817,0.0,188.0573791223099
1,Train,3050.0,17.401124999999997,0.06480251209753236,0.0,0.0
1,Train,1793.0,0.10453611111110986,0.18644138904464064,0.0,5.749511833283905
0,Train,1062.0,1.4747213010204085,0.26642427725713336,0.0,47.568004489077914
0,Train,6438.0,0.09939022222222213,0.2977246959907166,0.0,0.0
0,Train,1025.0,0.5835329908058423,0.17469626569295799,0.0,24.26546827384644
0,Train,1344.0,1.9544958579881715,0.14793547909669064,0.0,6.06636706846161
0,Train,3914.0,6.504841204833971,0.07208553836295237,5.098681808301038,54.047274729599295
1,Train,2350.0,5.741745369406867,0.10097325107392506,6.578935683598497,57.6655879919107
1,Train,1124.0,1.252599423298729,0.20574321038588075,0.0,24.830972905863522
1,Train,2429.0,2.1193176177777855,0.110051860736059,11.761884949391115,11.600939890232516
0,Train,6710.0,0.679804890738813,0.25544248632388666,0.0,11.600939890232516
1,Train,1227.0,0.2528247448979645,0.14803581052399445,0.0,24.27512131221871
0,Train,2289.0,4.925953443877551,0.10968001242755314,0.0,87.87500998335854
0,Train,1133.0,-0.575125067281815,0.2769859151345474,0.0,35.89528683400505
1,Train,2486.0,1.9766662389142726,0.09506287105598814,5.098681808301038,110.0563655219603
1,Train,5495.0,11.07403204062788,0.032767238076028486,0.0,94.83697361616859
0,Train,1072.0,0.4388640000000036,0.21022883301833603,0.0,54.13300019287896
0,Train,773.0,-0.42231231409875114,0.2977514293909021,0.0,6.06636706846161
1,Train,1082.0,1.9104404844290641,0.23819357213250805,0.0,24.591044158384747
0,Train,2107.0,-0.23063613120022622,0.0638109692789088,0.0,71.13195342895074
0,Train,2798.0,0.9339073333333692,0.07679304393197611,5.098681808301038,63.594623791189804
0,Train,1525.0,5.655439074380173,0.17932702601041375,0.0,12.13273413692322
0,Train,8674.0,15.790232705122879,0.0251731234186026,0.0,138.60429629352956
0,Train,2770.0,6.305371771240221,0.07088377058528016,5.098681808301038,25.98459669472674
1,Train,2206.0,11.701103854875278,0.11753794550629203,11.677617491899536,57.6655879919107
0,Train,1266.0,2.8779453333333334,0.17026512640749816,5.098681808301038,25.980208536304467
1,Train,5554.0,3.0929695309496448,0.038745088575444966,0.0,80.93174187693515
1,Train,1778.0,0.8474086419753076,0.24710519921938573,0.0,46.40375956093006
0,Train,1570.0,4.196685522959184,0.1443519006877823,0.0,25.477292959539852
1,Train,1980.0,0.7386545953360935,0.1175334234792949,6.578935683598497,51.9700701109812
1,Train,1199.0,0.3231497777777913,0.2997042080001701,0.0,42.46456947923127
1,Train,3448.0,3.588671196191246,0.04542932137411036,0.0,128.41643245852023
1,Train,2169.0,2.4870202913631805,0.1067834808171452,6.578935683598497,45.53285385498749
1,Train,1012.0,-0.09656159169550368,0.30051174313306,0.0,49.46728873624299
1,Train,2264.0,1.6783114477040897,0.10402367526841404,10.197363616602075,91.00428234376871
1,Train,2238.0,0.1103654320987652,0.22067270027536443,0.0,0.0
1,Train,2763.0,1.5948834582270408,0.10728310228871593,23.43950244129065,62.71802802840696
0,Train,1249.0,6.454316641975308,0.23580429527729949,0.0,30.33183534230805
1,Train,1987.0,0.6551704391127188,0.16282391417725003,0.0,34.53866565839977
1,Train,1744.0,0.359687499999998,0.15341752777092568,0.0,25.346498065949056
0,Train,1222.0,-0.04509062500000015,0.2679759440727868,0.0,29.26824684892664
1,Train,5937.0,2.12319927722946,0.03836393995078401,0.0,76.83625133800456
0,Train,2160.0,-0.021484079555067457,0.06760623132829033,0.0,51.8694885601727
0,Train,1116.0,-0.02476490184414087,0.20637196074242128,0.0,34.984632492293976
0,Train,1254.0,0.02870325000001821,0.18569446122182434,0.0,67.43894686200652
1,Train,1982.0,2.7343223109304704,0.1481124109771937,16.776299300200574,63.731955060372314
1,Train,3287.0,-0.026842534722223227,0.16360800143538257,0.0,18.19910120538483
0,Train,1348.0,-0.08638605703938582,0.2083096499421373,0.0,74.51114508399735
0,Train,1195.0,1.2779337950138536,0.22124182741277185,0.0,23.191505938020498
0,Train,1383.0,1.6351308673469402,0.15280934054665535,5.098681808301038,29.47885336950131
0,Train,1432.0,2.99430916,0.16295044429516717,10.197363616602075,0.0
1,Train,1275.0,2.515600000000001,0.1615863771762658,0.0,43.030074111248354
1,Train,2044.0,0.05322474539182295,0.11791785102996151,6.578935683598497,33.770968905596376
0,Train,1292.0,-0.591890359168245,0.14427075970002326,0.0,24.787689927355597
0,Train,2527.0,3.5031294810093723,0.08176007316501611,5.098681808301038,63.24016923672541
0,Train,1149.0,-0.26676475694443763,0.3391261159337859,11.336785877934737,43.321939610460284
1,Train,1288.0,1.87422093271627,0.1118059861967473,0.0,31.917420659210403
1,Train,1604.0,1.088861714285731,0.10576660799615416,0.0,36.39820241076966
1,Train,2798.0,1.0629073333333685,0.07595629501690218,5.098681808301038,63.594623791189804
1,Train,1151.0,1.3715077051228652,0.18856305005352492,0.0,35.93389898749413
0,Train,1265.0,1.7033811226451359,0.16043262377707632,4.681802935145185,48.71265165453427
1,Train,1824.0,3.851327344707344,0.07900136168935509,0.0,83.97359667480276
0,Train,6502.0,0.5114010405827263,0.24488455769998094,0.0,0.0
0,Train,3016.0,-0.5204412481738352,0.06810291354873627,16.860566757692155,32.90833389441737
0,Train,1486.0,-1.2056361474435149,0.14748284886528312,0.0,24.26546827384644
0,Train,948.0,1.3408407202216068,0.31352862813965565,0.0,33.720530089696666
1,Train,2044.0,0.053224745391822786,0.1176576398103289,6.578935683598497,39.83733597405798
0,Train,1803.0,3.8786196670135324,0.12003173470933373,11.761884949391115,30.33183534230805
0,Train,1476.0,2.44142189349112,0.1723574613162413,0.0,23.20187978046503
0,Train,1082.0,0.6705090779636882,0.2341900339271355,0.0,43.69570024166923
1,Train,2822.0,5.315945761897137,0.05280545653043846,0.0,116.58062036619744
0,Train,1900.0,0.587685017835906,0.2740228554667662,0.0,21.99631096641096
0,Train,1447.0,-0.1584671797193318,0.25156467978680846,0.0,30.125616980155655
1,Train,2478.0,5.205971913580246,0.17694693630339095,0.0,0.0
1,Train,6108.0,9.908125486749594,0.03150907069968929,0.0,106.96970775309182
1,Train,1400.0,0.9873563244905814,0.12660312789046435,0.0,43.51836054944292
1,Train,961.0,-0.5809043950617311,0.37791665471319635,0.0,54.61660969289903
1,Train,1467.0,0.13276584821428744,0.21353749418400858,0.0,23.733674027155736
0,Train,1250.0,1.6055555555555612,0.20617484697792318,0.0,32.420336235975014
0,Train,6888.0,13.875363113570044,0.02959535034578716,0.0,160.37409540613612
1,Train,2629.0,0.1672813720703134,0.17990269684006602,0.0,0.0
1,Train,1333.0,0.07386902812388774,0.17557482294568916,11.336785877934737,18.19910120538483
0,Train,2748.0,-0.2225152697877201,0.08087701608554812,5.098681808301038,25.98459669472674
1,Train,1966.0,2.7296728458049944,0.15106062234388992,16.776299300200574,57.6655879919107
0,Train,2866.0,7.158937869822489,0.06808205146950111,5.098681808301038,38.11733083164996
0,Train,1378.0,0.3275546305931423,0.15262327826350403,0.0,0.0
0,Train,1227.0,0.6232768888889042,0.23703301651335434,0.0,66.73003775307771
1,Train,5402.0,10.936129346581534,0.03262701714966538,0.0,82.70423947924537
0,Train,1827.0,0.7834526627218904,0.274645466347697,0.0,15.929943897949348
1,Train,1689.0,-0.4643528466482998,0.16476920553331317,0.0,23.63175780349103
0,Train,994.0,0.845936762688613,0.2377912212727556,0.0,17.667306958694127
1,Train,1458.0,0.8837937716262977,0.17658247963915416,0.0,10.793897976386724
1,Train,876.0,1.2895444444444442,0.17699597787871504,4.907065243988282,12.13273413692322
1,Train,5575.0,10.972082479224374,0.032536129058675735,0.0,88.77060654770698
1,Train,1138.0,1.5252276543209875,0.17595073878189388,0.0,24.26546827384644
0,Train,858.0,0.6973372781065079,0.32066832520488,0.0,18.721322858893988
0,Train,1170.0,3.0375448242187493,0.24372121443057776,5.098681808301038,37.07461569628919
1,Train,5445.0,10.996357631764427,0.03340598329759631,0.0,100.90334068463021
0,Train,2067.0,2.697229845422116,0.11091813388109106,23.098670827325854,11.22207979521215
0,Train,3770.0,-1.4349229733559992,0.05188364339580764,5.098681808301038,23.766940855504096
0,Train,3017.0,4.79171578439544,0.06773828257409993,0.0,65.15651487292537
0,Train,2302.0,-0.5479313019390579,0.21217669472974088,0.0,33.21839076162311
0,Train,7759.0,17.141027514243973,0.019550155864051715,0.0,155.72554655553208
0,Train,1054.0,-0.8153953086419761,0.20090526532219624,0.0,54.59730361615449
0,Train,1311.0,-0.03462841854934512,0.2329081187854937,0.0,43.398151083236066
0,Train,2256.0,1.9971605,0.09104521707829666,13.157871367196995,50.973891995824246
1,Train,2270.0,16.404027128027668,0.1115017667860701,24.848862634923993,45.53285385498749
0,Train,1976.0,0.9765088163265299,0.25526803423799005,0.0,28.92004816610158
0,Train,959.0,-0.5995351000540817,0.39334294489809296,0.0,36.106336911557726
0,Train,1860.0,1.3013365583270404,0.126335391506819,0.0,48.53093654769288
0,Train,1955.0,-0.5919501133786667,0.06613372460356347,0.0,45.448666937246685
1,Train,1275.0,2.515600000000002,0.16097805113344715,0.0,49.09644117970996
0,Train,1607.0,2.4337993079584854,0.15130946457306224,0.0,26.83757866753348
1,Train,5434.0,10.4470859584121,0.033382987995568957,0.0,100.90334068463021
1,Train,859.0,-0.15206038072575873,0.20402473000496932,0.0,66.74934382982225
0,Train,1769.0,1.6115938829436083,0.13233073697742012,5.098681808301038,85.79089724811384
1,Train,5026.0,3.405070343392297,0.06026775324594406,68.02071526760842,29.970639193148216
1,Train,2772.0,2.519040720585476,0.08116462522185014,13.157871367196995,114.3581340964276
0,Train,1270.0,2.308820000000015,0.15085355955672086,0.0,70.92595989678654
0,Train,3508.0,6.71662907223268,0.042166715285812235,0.0,124.24666267738911
1,Train,1425.0,9.58381688466112,0.16470352525885198,0.0,42.85763618718475
0,Train,3615.0,6.651077080127224,0.03848759194700806,0.0,54.59730361615449
1,Train,1680.0,0.4254534214876124,0.13523176373481696,0.0,0.0
1,Train,933.0,0.025695555555556512,0.19571053095264918,0.0,55.16280824817157
1,Train,2281.0,1.5154689811390547,0.12032196128910909,18.34082063298961,45.903703042519595
1,Train,2577.0,1.1091252675386494,0.1048125257660832,23.43950244129065,63.24982227509767
0,Train,1705.0,0.4357310573283041,0.14501935394713147,5.098681808301038,85.79089724811384
0,Train,1614.0,-0.9499999999999905,0.1251690533716864,0.0,19.913841467842857
1,Train,1307.0,0.43009917355371996,0.1731145959742624,0.0,35.93389898749413
0,Train,1158.0,7.9258223657024764,0.1593884840804181,0.0,49.38830667892189
0,Train,1062.0,1.4747213010204085,0.28030595738391145,0.0,41.501637420616305
0,Train,3568.0,6.080696195515247,0.03951422194791532,0.0,60.80488806692176
1,Train,2138.0,1.0259641975308602,0.25941673688124267,0.0,27.530883788181864
0,Train,1137.0,-1.2903253650621942,0.2874643771540075,11.336785877934737,36.39820241076966
1,Train,1830.0,-1.0877555555555396,0.11921872908408221,10.197363616602075,83.22317501284908
1,Train,1079.0,-0.18019619377162105,0.16132131429028032,0.0,91.01481210366872
1,Train,897.0,0.004281508264464606,0.19937005119469484,0.0,66.24642825305764
0,Train,1338.0,2.1004214532872094,0.1452680251441973,0.0,62.22994992477391
1,Train,1808.0,3.9517418714555976,0.12319688418635218,20.39472723320415,13.157871367196995
0,Train,1425.0,2.353402788279772,0.16882214464872716,11.761884949391115,35.4884985994335
1,Train,1480.0,7.145471999999999,0.1890817096613822,0.0,23.20187978046503
0,Train,2273.0,1.5245567817728718,0.11107012487714901,23.098670827325854,16.917597676141654
1,Train,2143.0,3.567959191135749,0.11523659001045837,6.578935683598497,45.53285385498749
1,Train,2243.0,2.088625242718466,0.1230244607480409,23.43950244129065,51.11708813817445
